review_id,product_sk_id,customer_id,rating_stars,review_text,sentiment_score,return_reason_tag,review_date
5060,937,24112,4,Rider was very polite.,0.5,None,2023-08-21
5735,611,33086,5,"Regular purchase, always satisfied.",1.0,None,2023-08-21
5104,387,21085,4,"Regular purchase, always satisfied.",0.5,None,2023-08-21
5271,717,20698,5,Rider was very polite.,1.0,None,2023-08-21
5681,664,19403,5,"Packing was secure, no leakage.",1.0,None,2023-08-22
5037,1044,20099,3,"Bottle cap was broken, shampoo leaked everywhere.",0.0,Damaged - Leaked,2023-08-22
5722,127,24380,1,Seal was broken.,-1.0,Damaged - Leaked,2023-08-22
5575,7,26399,5,Got it at a cheaper price than the local market.,1.0,None,2023-08-22
5571,224,5478,5,Super fast delivery!,1.0,None,2023-08-22
5695,859,20099,4,"Regular purchase, always satisfied.",0.5,None,2023-08-22
6117,292,2665,3,Sticky packaging.,0.0,Damaged - Leaked,2023-08-23
5165,1017,41953,4,Rider was very polite.,0.5,None,2023-08-23
5940,1180,20698,5,Best for daily groceries.,1.0,None,2023-08-23
5341,435,17357,1,Delivery took 3 days for groceries??,-1.0,Service - Logistics,2023-08-23
5084,1234,12766,5,Rider was very polite.,1.0,None,2023-08-23
5894,315,4647,5,Rider was very polite.,1.0,None,2023-08-23
6001,123,43916,4,Got it at a cheaper price than the local market.,0.5,None,2023-08-23
5381,911,6745,4,Super fast delivery!,0.5,None,2023-08-23
5950,687,38083,4,"Packing was secure, no leakage.",0.5,None,2023-08-24
6443,125,47173,5,"Regular purchase, always satisfied.",1.0,None,2023-08-24
6222,637,32670,4,Got it at a cheaper price than the local market.,0.5,None,2023-08-24
5407,423,35812,5,Rider was very polite.,1.0,None,2023-08-24
6608,130,13352,5,"Regular purchase, always satisfied.",1.0,None,2023-08-24
5675,1174,21106,4,"Regular purchase, always satisfied.",0.5,None,2023-08-24
5855,1085,31774,5,Rider was very polite.,1.0,None,2023-08-24
5269,1001,46581,4,Super fast delivery!,0.5,None,2023-08-24
5300,236,37050,5,"Packing was secure, no leakage.",1.0,None,2023-08-25
5146,47,300,5,"Packing was secure, no leakage.",1.0,None,2023-08-26
5474,897,38284,5,"Regular purchase, always satisfied.",1.0,None,2023-08-26
5824,517,13080,1,Sent me near expiry product! Only 15 days left.,-1.0,Quality - Near Expiry,2023-08-27
6595,1197,46680,2,Item missing from the box but charged full amount.,-0.5,Service - Logistics,2023-08-27
5472,1005,41955,1,Oil leaked and ruined other items in the box.,-1.0,Damaged - Leaked,2023-08-27
6080,43,26882,2,Milk packet was puffed/spoiled.,-0.5,Quality - Near Expiry,2023-08-27
5902,997,26849,5,"Packing was secure, no leakage.",1.0,None,2023-08-28
6369,916,32955,5,"Regular purchase, always satisfied.",1.0,None,2023-08-28
5728,580,44180,5,"Fresh items, good packaging.",1.0,None,2023-08-28
5148,1105,9683,2,"Bottle cap was broken, shampoo leaked everywhere.",-0.5,Damaged - Leaked,2023-08-28
6318,143,41125,5,Rider was very polite.,1.0,None,2023-08-29
5130,187,49277,5,"Fresh items, good packaging.",1.0,None,2023-08-29
5927,59,26882,4,"Packing was secure, no leakage.",0.5,None,2023-08-29
5651,406,39630,5,"Fresh items, good packaging.",1.0,None,2023-08-29
5641,291,6565,5,"Original product, verified.",1.0,None,2023-08-29
6424,200,28945,5,Best for daily groceries.,1.0,None,2023-08-29
5934,1250,34339,5,Got it at a cheaper price than the local market.,1.0,None,2023-08-29
5449,784,459,5,"Fresh items, good packaging.",1.0,None,2023-08-29
5484,1173,44342,4,Got it at a cheaper price than the local market.,0.5,None,2023-08-29
5282,1056,11470,4,Got it at a cheaper price than the local market.,0.5,None,2023-08-29
6475,493,38721,5,Super fast delivery!,1.0,None,2023-08-30
5067,972,14608,4,Best for daily groceries.,0.5,None,2023-08-30
6233,467,15594,2,Rider refused to come to 2nd floor.,-0.5,Service - Logistics,2023-08-30
5787,1236,39532,4,"Original product, verified.",0.5,None,2023-08-30
6321,562,29677,5,Super fast delivery!,1.0,None,2023-08-30
6220,1246,8627,5,"Fresh items, good packaging.",1.0,None,2023-08-30
5961,990,5650,5,Got it at a cheaper price than the local market.,1.0,None,2023-08-30
6536,413,43403,4,"Packing was secure, no leakage.",0.5,None,2023-08-31
5683,928,38992,5,Rider was very polite.,1.0,None,2023-08-31
5088,922,49044,4,"Regular purchase, always satisfied.",0.5,None,2023-09-01
6311,434,23279,5,Best for daily groceries.,1.0,None,2023-09-01
6488,720,29827,4,"Packing was secure, no leakage.",0.5,None,2023-09-01
5936,1184,8104,4,"Packing was secure, no leakage.",0.5,None,2023-09-01
6403,778,9336,4,"Original product, verified.",0.5,None,2023-09-01
6121,244,40626,5,Best for daily groceries.,1.0,None,2023-09-01
5335,21,7199,5,Got it at a cheaper price than the local market.,1.0,None,2023-09-02
6158,592,20361,5,"Original product, verified.",1.0,None,2023-09-02
6655,431,34140,1,Delivery took 3 days for groceries??,-1.0,Service - Logistics,2023-09-02
5577,958,15542,5,"Regular purchase, always satisfied.",1.0,None,2023-09-02
5779,279,7237,4,"Fresh items, good packaging.",0.5,None,2023-09-03
5920,819,2396,5,Rider was very polite.,1.0,None,2023-09-03
5763,81,21250,5,"Packing was secure, no leakage.",1.0,None,2023-09-03
5977,376,23279,5,Best for daily groceries.,1.0,None,2023-09-03
5827,182,14685,5,Best for daily groceries.,1.0,None,2023-09-03
5870,375,32872,5,"Original product, verified.",1.0,None,2023-09-04
5594,716,3727,4,Rider was very polite.,0.5,None,2023-09-04
5832,759,39712,4,Rider was very polite.,0.5,None,2023-09-04
5569,1089,14686,5,"Fresh items, good packaging.",1.0,None,2023-09-05
5566,370,10558,4,Super fast delivery!,0.5,None,2023-09-05
5121,218,3654,5,Rider was very polite.,1.0,None,2023-09-05
6169,311,21616,1,Milk packet was puffed/spoiled.,-1.0,Quality - Near Expiry,2023-09-05
6291,458,44751,4,"Original product, verified.",0.5,None,2023-09-06
6676,732,28900,5,"Original product, verified.",1.0,None,2023-09-06
5249,1244,41497,5,"Fresh items, good packaging.",1.0,None,2023-09-06
5399,617,25093,5,"Packing was secure, no leakage.",1.0,None,2023-09-06
6614,637,12091,1,Milk packet was puffed/spoiled.,-1.0,Quality - Near Expiry,2023-09-07
6061,887,1901,5,"Packing was secure, no leakage.",1.0,None,2023-09-07
5839,750,31021,2,Wrong flavor delivered.,-0.5,Service - Logistics,2023-09-07
5511,409,5115,5,Super fast delivery!,1.0,None,2023-09-07
5458,381,37732,5,Rider was very polite.,1.0,None,2023-09-08
5760,1104,31190,5,"Original product, verified.",1.0,None,2023-09-09
6014,122,30345,5,"Regular purchase, always satisfied.",1.0,None,2023-09-09
5132,827,28564,4,Best for daily groceries.,0.5,None,2023-09-09
6664,1221,44023,5,"Regular purchase, always satisfied.",1.0,None,2023-09-10
5152,78,47027,5,Best for daily groceries.,1.0,None,2023-09-10
6671,1185,39773,5,"Packing was secure, no leakage.",1.0,None,2023-09-10
5507,309,30345,5,"Packing was secure, no leakage.",1.0,None,2023-09-11
5606,1235,49458,5,"Packing was secure, no leakage.",1.0,None,2023-09-11
5866,46,45739,5,Got it at a cheaper price than the local market.,1.0,None,2023-09-11
6324,528,26466,4,Best for daily groceries.,0.5,None,2023-09-11
6267,1127,14398,5,"Original product, verified.",1.0,None,2023-09-12
6525,1110,8230,5,Super fast delivery!,1.0,None,2023-09-12
5668,1080,12207,5,Super fast delivery!,1.0,None,2023-09-13
5078,651,28643,5,"Original product, verified.",1.0,None,2023-09-13
5277,440,11614,5,Super fast delivery!,1.0,None,2023-09-13
5052,99,32876,1,Wrong flavor delivered.,-1.0,Service - Logistics,2023-09-13
5592,90,31613,5,"Original product, verified.",1.0,None,2023-09-14
5209,1235,31451,4,Best for daily groceries.,0.5,None,2023-09-14
6519,158,39100,4,"Fresh items, good packaging.",0.5,None,2023-09-14
6019,530,44689,4,"Regular purchase, always satisfied.",0.5,None,2023-09-15
5111,954,4137,5,"Regular purchase, always satisfied.",1.0,None,2023-09-15
5339,629,36202,5,"Original product, verified.",1.0,None,2023-09-16
5191,223,43267,5,Rider was very polite.,1.0,None,2023-09-16
6531,155,28297,5,"Original product, verified.",1.0,None,2023-09-16
6415,457,48112,4,Best for daily groceries.,0.5,None,2023-09-16
6173,1161,32072,5,"Packing was secure, no leakage.",1.0,None,2023-09-16
6305,291,43804,5,Super fast delivery!,1.0,None,2023-09-18
6166,87,36443,5,Super fast delivery!,1.0,None,2023-09-18
6578,1197,49178,5,"Fresh items, good packaging.",1.0,None,2023-09-18
6188,1096,28531,5,"Fresh items, good packaging.",1.0,None,2023-09-19
5032,293,8238,5,Best for daily groceries.,1.0,None,2023-09-19
6231,903,24653,4,Got it at a cheaper price than the local market.,0.5,None,2023-09-19
6621,1192,19499,5,"Original product, verified.",1.0,None,2023-09-19
6313,497,36636,5,Got it at a cheaper price than the local market.,1.0,None,2023-09-19
6645,200,35070,5,Got it at a cheaper price than the local market.,1.0,None,2023-09-19
5429,306,48214,5,"Original product, verified.",1.0,None,2023-09-19
5684,901,19902,4,Super fast delivery!,0.5,None,2023-09-19
5100,162,23213,4,Best for daily groceries.,0.5,None,2023-09-20
5723,1205,15882,5,Rider was very polite.,1.0,None,2023-09-20
5680,141,19040,3,Item missing from the box but charged full amount.,0.0,Service - Logistics,2023-09-20
5772,1215,34366,5,Super fast delivery!,1.0,None,2023-09-20
5708,896,34957,4,"Regular purchase, always satisfied.",0.5,None,2023-09-20
6362,286,48214,5,"Original product, verified.",1.0,None,2023-09-20
5891,593,48986,5,"Original product, verified.",1.0,None,2023-09-21
5040,1145,38645,5,"Packing was secure, no leakage.",1.0,None,2023-09-21
5706,362,2632,4,Got it at a cheaper price than the local market.,0.5,None,2023-09-21
6328,514,23801,5,Super fast delivery!,1.0,None,2023-09-21
5974,205,39922,5,Best for daily groceries.,1.0,None,2023-09-21
5747,132,1720,5,Super fast delivery!,1.0,None,2023-09-21
5757,774,708,4,Super fast delivery!,0.5,None,2023-09-21
5804,349,16279,5,"Fresh items, good packaging.",1.0,None,2023-09-21
6271,1237,49167,5,Best for daily groceries.,1.0,None,2023-09-22
6471,85,45398,4,Rider was very polite.,0.5,None,2023-09-22
5910,724,20944,5,"Regular purchase, always satisfied.",1.0,None,2023-09-23
5405,1221,20782,5,"Packing was secure, no leakage.",1.0,None,2023-09-23
5020,105,36063,5,Super fast delivery!,1.0,None,2023-09-23
6393,561,35505,5,Best for daily groceries.,1.0,None,2023-09-23
6435,642,38191,5,Super fast delivery!,1.0,None,2023-09-23
6206,276,38191,5,Rider was very polite.,1.0,None,2023-09-23
6505,512,14671,4,"Packing was secure, no leakage.",0.5,None,2023-09-24
5893,333,1812,5,Rider was very polite.,1.0,None,2023-09-24
6338,455,26107,2,Vegetables were not fresh.,-0.5,Quality - Near Expiry,2023-09-24
5882,601,10217,5,Super fast delivery!,1.0,None,2023-09-24
6470,250,8191,2,Milk packet was puffed/spoiled.,-0.5,Quality - Near Expiry,2023-09-25
5334,980,11910,5,Got it at a cheaper price than the local market.,1.0,None,2023-09-25
6253,366,13032,5,Rider was very polite.,1.0,None,2023-09-25
6119,780,46867,4,"Fresh items, good packaging.",0.5,None,2023-09-25
5797,519,26107,5,Best for daily groceries.,1.0,None,2023-09-25
5505,301,1471,4,"Regular purchase, always satisfied.",0.5,None,2023-09-25
5777,562,19083,5,"Fresh items, good packaging.",1.0,None,2023-09-26
6481,36,32013,4,Best for daily groceries.,0.5,None,2023-09-26
6527,475,5977,5,Rider was very polite.,1.0,None,2023-09-26
5657,173,37878,5,Rider was very polite.,1.0,None,2023-09-27
5828,344,26782,5,Super fast delivery!,1.0,None,2023-09-27
5516,1238,25827,5,Best for daily groceries.,1.0,None,2023-09-27
5600,599,33006,5,Got it at a cheaper price than the local market.,1.0,None,2023-09-28
5628,1041,46548,1,Wrong flavor delivered.,-1.0,Service - Logistics,2023-09-28
6071,954,20072,1,Vegetables were not fresh.,-1.0,Quality - Near Expiry,2023-09-28
5219,790,42473,5,Rider was very polite.,1.0,None,2023-09-29
5441,721,26036,5,Best for daily groceries.,1.0,None,2023-09-29
5433,241,38673,1,Wrong flavor delivered.,-1.0,Service - Logistics,2023-09-29
5489,989,43392,5,"Regular purchase, always satisfied.",1.0,None,2023-09-29
5957,55,21153,5,Rider was very polite.,1.0,None,2023-09-29
6625,413,36252,4,"Original product, verified.",0.5,None,2023-09-30
6588,966,35297,5,"Original product, verified.",1.0,None,2023-09-30
5816,743,44533,4,Got it at a cheaper price than the local market.,0.5,None,2023-09-30
5358,1056,40782,4,Rider was very polite.,0.5,None,2023-09-30
6339,402,35147,5,"Original product, verified.",1.0,None,2023-09-30
5536,362,45720,5,Best for daily groceries.,1.0,None,2023-09-30
5953,435,42521,5,"Fresh items, good packaging.",1.0,None,2023-09-30
5519,912,7453,5,"Packing was secure, no leakage.",1.0,None,2023-10-01
6673,1117,24704,4,"Fresh items, good packaging.",0.5,None,2023-10-01
6226,330,2383,5,"Original product, verified.",1.0,None,2023-10-01
6192,1208,43939,4,Got it at a cheaper price than the local market.,0.5,None,2023-10-01
6217,1078,14620,4,"Regular purchase, always satisfied.",0.5,None,2023-10-01
5139,9,43126,5,Super fast delivery!,1.0,None,2023-10-02
5496,851,12124,5,Super fast delivery!,1.0,None,2023-10-03
6044,396,32011,4,Rider was very polite.,0.5,None,2023-10-03
5221,445,31108,5,"Fresh items, good packaging.",1.0,None,2023-10-04
5459,1186,47886,5,"Original product, verified.",1.0,None,2023-10-04
6483,389,30329,2,"Bottle cap was broken, shampoo leaked everywhere.",-0.5,Damaged - Leaked,2023-10-04
6503,665,12931,5,Best for daily groceries.,1.0,None,2023-10-04
5296,712,26076,5,Best for daily groceries.,1.0,None,2023-10-05
5254,742,19564,4,"Fresh items, good packaging.",0.5,None,2023-10-05
5645,700,45661,4,"Packing was secure, no leakage.",0.5,None,2023-10-05
6523,143,42747,4,Got it at a cheaper price than the local market.,0.5,None,2023-10-05
5047,482,26608,5,Super fast delivery!,1.0,None,2023-10-05
5549,693,35990,5,Best for daily groceries.,1.0,None,2023-10-05
5831,418,23121,5,Rider was very polite.,1.0,None,2023-10-06
5608,348,4732,5,"Regular purchase, always satisfied.",1.0,None,2023-10-06
5278,430,36894,5,Super fast delivery!,1.0,None,2023-10-06
5294,520,15165,5,"Packing was secure, no leakage.",1.0,None,2023-10-06
5202,1214,34776,5,Got it at a cheaper price than the local market.,1.0,None,2023-10-06
5638,942,462,4,"Fresh items, good packaging.",0.5,None,2023-10-06
6346,1061,12171,5,Rider was very polite.,1.0,None,2023-10-06
5428,879,35061,5,Super fast delivery!,1.0,None,2023-10-06
5992,548,214,5,"Packing was secure, no leakage.",1.0,None,2023-10-06
6397,708,42197,4,Rider was very polite.,0.5,None,2023-10-06
5573,187,3877,5,Rider was very polite.,1.0,None,2023-10-07
5874,773,17566,5,Super fast delivery!,1.0,None,2023-10-07
5991,800,30445,4,Rider was very polite.,0.5,None,2023-10-07
6554,1097,10468,4,"Regular purchase, always satisfied.",0.5,None,2023-10-08
5662,1209,44113,4,"Regular purchase, always satisfied.",0.5,None,2023-10-08
5443,43,4475,5,"Regular purchase, always satisfied.",1.0,None,2023-10-08
6005,555,44113,5,"Original product, verified.",1.0,None,2023-10-08
6622,539,760,5,Super fast delivery!,1.0,None,2023-10-09
6086,654,39999,5,"Regular purchase, always satisfied.",1.0,None,2023-10-10
5468,109,5880,5,Best for daily groceries.,1.0,None,2023-10-10
5363,1020,45158,5,"Packing was secure, no leakage.",1.0,None,2023-10-10
6365,29,30064,5,"Packing was secure, no leakage.",1.0,None,2023-10-10
5707,788,18881,5,"Original product, verified.",1.0,None,2023-10-11
5160,375,49332,4,Super fast delivery!,0.5,None,2023-10-11
6654,202,23819,5,Super fast delivery!,1.0,None,2023-10-11
6465,749,35129,1,Wrong flavor delivered.,-1.0,Service - Logistics,2023-10-12
6367,1228,41829,4,Rider was very polite.,0.5,None,2023-10-12
6125,579,37075,4,Best for daily groceries.,0.5,None,2023-10-12
6409,982,10666,5,"Fresh items, good packaging.",1.0,None,2023-10-12
5006,1115,35398,4,"Packing was secure, no leakage.",0.5,None,2023-10-12
5290,95,18723,1,Vegetables were not fresh.,-1.0,Quality - Near Expiry,2023-10-12
5480,552,32849,5,Rider was very polite.,1.0,None,2023-10-13
5473,447,49335,4,"Packing was secure, no leakage.",0.5,None,2023-10-13
6277,347,22871,5,Super fast delivery!,1.0,None,2023-10-13
5168,183,20602,5,"Original product, verified.",1.0,None,2023-10-13
6174,763,17140,5,"Original product, verified.",1.0,None,2023-10-13
6079,962,40659,5,"Regular purchase, always satisfied.",1.0,None,2023-10-13
5053,36,23277,5,Got it at a cheaper price than the local market.,1.0,None,2023-10-14
5236,880,36527,5,"Original product, verified.",1.0,None,2023-10-14
5661,803,47989,5,"Packing was secure, no leakage.",1.0,None,2023-10-14
5419,201,36179,1,Sticky packaging.,-1.0,Damaged - Leaked,2023-10-14
6268,755,3319,5,"Regular purchase, always satisfied.",1.0,None,2023-10-14
6335,634,10666,4,Got it at a cheaper price than the local market.,0.5,None,2023-10-14
5581,185,48423,5,"Packing was secure, no leakage.",1.0,None,2023-10-15
5417,125,33591,5,"Regular purchase, always satisfied.",1.0,None,2023-10-17
6234,633,37161,5,Best for daily groceries.,1.0,None,2023-10-17
5491,10,36988,1,Delivery took 3 days for groceries??,-1.0,Service - Logistics,2023-10-18
5823,1055,48528,5,Best for daily groceries.,1.0,None,2023-10-18
5822,742,4861,5,"Original product, verified.",1.0,None,2023-10-19
6141,1152,19198,5,Got it at a cheaper price than the local market.,1.0,None,2023-10-20
6351,1219,36022,4,"Packing was secure, no leakage.",0.5,None,2023-10-20
6426,1231,24320,5,Super fast delivery!,1.0,None,2023-10-20
5788,1127,8915,5,"Regular purchase, always satisfied.",1.0,None,2023-10-20
6398,329,45847,5,"Fresh items, good packaging.",1.0,None,2023-10-20
6533,691,3960,5,"Original product, verified.",1.0,None,2023-10-20
6105,540,18763,5,"Original product, verified.",1.0,None,2023-10-20
6624,96,13572,4,Super fast delivery!,0.5,None,2023-10-21
5710,1247,17741,5,Got it at a cheaper price than the local market.,1.0,None,2023-10-21
6476,467,18155,4,"Packing was secure, no leakage.",0.5,None,2023-10-21
5175,7,29390,4,Super fast delivery!,0.5,None,2023-10-22
6344,652,12766,4,"Packing was secure, no leakage.",0.5,None,2023-10-22
6648,978,27047,4,Super fast delivery!,0.5,None,2023-10-22
5248,570,19872,5,"Fresh items, good packaging.",1.0,None,2023-10-22
6241,619,16535,5,"Packing was secure, no leakage.",1.0,None,2023-10-22
6077,516,18763,2,Milk packet was puffed/spoiled.,-0.5,Quality - Near Expiry,2023-10-22
6546,1182,1465,5,"Regular purchase, always satisfied.",1.0,None,2023-10-23
5235,781,18367,5,"Fresh items, good packaging.",1.0,None,2023-10-23
6034,1151,37765,5,"Regular purchase, always satisfied.",1.0,None,2023-10-24
6480,741,40374,4,"Original product, verified.",0.5,None,2023-10-24
5426,715,37138,5,"Original product, verified.",1.0,None,2023-10-24
5026,342,6435,5,"Packing was secure, no leakage.",1.0,None,2023-10-24
5933,465,40950,5,"Regular purchase, always satisfied.",1.0,None,2023-10-25
5871,976,40374,4,"Fresh items, good packaging.",0.5,None,2023-10-25
6490,349,49836,2,Item missing from the box but charged full amount.,-0.5,Service - Logistics,2023-10-25
5319,1172,26116,5,Best for daily groceries.,1.0,None,2023-10-25
5935,936,7784,1,Milk packet was puffed/spoiled.,-1.0,Quality - Near Expiry,2023-10-26
5114,891,37979,5,"Original product, verified.",1.0,None,2023-10-26
5375,513,34487,5,Super fast delivery!,1.0,None,2023-10-26
5732,181,93,1,"Smells weird, looks like old stock.",-1.0,Quality - Near Expiry,2023-10-26
6244,976,28713,5,Super fast delivery!,1.0,None,2023-10-26
5693,233,15724,5,Super fast delivery!,1.0,None,2023-10-26
5119,821,16062,4,Super fast delivery!,0.5,None,2023-10-26
6066,881,30443,5,Got it at a cheaper price than the local market.,1.0,None,2023-10-26
5785,134,39925,5,"Packing was secure, no leakage.",1.0,None,2023-10-27
5371,37,40039,5,Rider was very polite.,1.0,None,2023-10-27
5980,1089,1442,1,Milk packet was puffed/spoiled.,-1.0,Quality - Near Expiry,2023-10-27
5086,490,37591,5,"Regular purchase, always satisfied.",1.0,None,2023-10-27
6213,17,21554,5,Got it at a cheaper price than the local market.,1.0,None,2023-10-27
5404,170,37591,5,Got it at a cheaper price than the local market.,1.0,None,2023-10-28
6538,698,24374,4,"Regular purchase, always satisfied.",0.5,None,2023-10-28
6149,139,24851,5,"Regular purchase, always satisfied.",1.0,None,2023-10-28
5730,1169,32940,4,Got it at a cheaper price than the local market.,0.5,None,2023-10-28
5410,13,47882,5,Rider was very polite.,1.0,None,2023-10-28
6436,906,16573,4,Rider was very polite.,0.5,None,2023-10-29
5071,69,956,5,"Regular purchase, always satisfied.",1.0,None,2023-10-29
5789,671,43963,3,"Bottle cap was broken, shampoo leaked everywhere.",0.0,Damaged - Leaked,2023-10-29
6589,267,10504,5,Rider was very polite.,1.0,None,2023-10-29
5846,796,14317,4,"Original product, verified.",0.5,None,2023-10-30
5321,1184,37674,2,Glass jar arrived broken.,-0.5,Damaged - Crushed,2023-10-30
6560,191,12495,1,Rider refused to come to 2nd floor.,-1.0,Service - Logistics,2023-10-30
6399,1130,2744,4,Best for daily groceries.,0.5,None,2023-10-30
5774,876,48155,5,Rider was very polite.,1.0,None,2023-10-30
5179,37,46329,5,"Fresh items, good packaging.",1.0,None,2023-10-30
5227,170,21650,5,"Regular purchase, always satisfied.",1.0,None,2023-10-31
6004,5,32119,5,Best for daily groceries.,1.0,None,2023-10-31
5147,1169,4549,5,"Regular purchase, always satisfied.",1.0,None,2023-10-31
6413,1204,44806,1,Rider refused to come to 2nd floor.,-1.0,Service - Logistics,2023-10-31
5406,938,47782,5,"Packing was secure, no leakage.",1.0,None,2023-10-31
6167,85,4540,4,Best for daily groceries.,0.5,None,2023-11-01
5942,275,15971,5,"Fresh items, good packaging.",1.0,None,2023-11-01
5315,448,17438,5,"Original product, verified.",1.0,None,2023-11-01
5456,170,45946,5,"Original product, verified.",1.0,None,2023-11-01
5408,1035,12983,4,Rider was very polite.,0.5,None,2023-11-01
5776,246,49708,5,"Packing was secure, no leakage.",1.0,None,2023-11-01
5781,971,2840,5,"Regular purchase, always satisfied.",1.0,None,2023-11-01
5837,1060,33842,5,"Original product, verified.",1.0,None,2023-11-01
6315,337,1143,5,"Regular purchase, always satisfied.",1.0,None,2023-11-02
6252,753,24034,1,Rider refused to come to 2nd floor.,-1.0,Service - Logistics,2023-11-02
5262,732,9415,5,"Regular purchase, always satisfied.",1.0,None,2023-11-02
6122,575,42308,5,"Regular purchase, always satisfied.",1.0,None,2023-11-02
6404,161,27648,5,"Regular purchase, always satisfied.",1.0,None,2023-11-02
6434,182,32106,5,Rider was very polite.,1.0,None,2023-11-02
5825,4,1818,5,"Fresh items, good packaging.",1.0,None,2023-11-02
5796,306,36376,4,"Regular purchase, always satisfied.",0.5,None,2023-11-03
6665,744,23206,2,Vegetables were not fresh.,-0.5,Quality - Near Expiry,2023-11-03
5439,1007,652,4,"Packing was secure, no leakage.",0.5,None,2023-11-03
6046,1098,41551,1,Wrong flavor delivered.,-1.0,Service - Logistics,2023-11-03
6072,1241,40679,5,Got it at a cheaper price than the local market.,1.0,None,2023-11-03
5530,106,6095,5,"Fresh items, good packaging.",1.0,None,2023-11-03
6410,146,42897,4,Rider was very polite.,0.5,None,2023-11-04
5635,1020,7935,5,Super fast delivery!,1.0,None,2023-11-04
5069,499,8664,2,Wrong flavor delivered.,-0.5,Service - Logistics,2023-11-04
6384,647,47209,5,Rider was very polite.,1.0,None,2023-11-04
5996,335,48637,5,Got it at a cheaper price than the local market.,1.0,None,2023-11-04
5982,629,10509,4,"Packing was secure, no leakage.",0.5,None,2023-11-05
6155,443,18042,5,Rider was very polite.,1.0,None,2023-11-05
6198,379,30261,4,Got it at a cheaper price than the local market.,0.5,None,2023-11-05
5877,655,7674,5,Got it at a cheaper price than the local market.,1.0,None,2023-11-05
6172,500,33328,4,"Fresh items, good packaging.",0.5,None,2023-11-05
5353,585,24501,5,"Fresh items, good packaging.",1.0,None,2023-11-05
5939,417,47422,5,Best for daily groceries.,1.0,None,2023-11-05
5061,479,11160,5,"Packing was secure, no leakage.",1.0,None,2023-11-05
6171,115,33495,5,"Fresh items, good packaging.",1.0,None,2023-11-05
5211,959,5266,4,Got it at a cheaper price than the local market.,0.5,None,2023-11-05
6242,507,35160,1,Item missing from the box but charged full amount.,-1.0,Service - Logistics,2023-11-06
5857,827,44756,5,"Packing was secure, no leakage.",1.0,None,2023-11-06
6049,952,7597,4,Rider was very polite.,0.5,None,2023-11-06
5949,948,43189,4,"Packing was secure, no leakage.",0.5,None,2023-11-06
5065,851,24274,4,Got it at a cheaper price than the local market.,0.5,None,2023-11-06
5105,884,2699,4,Got it at a cheaper price than the local market.,0.5,None,2023-11-07
6550,398,32900,4,Super fast delivery!,0.5,None,2023-11-07
6660,699,12387,5,"Original product, verified.",1.0,None,2023-11-07
6065,59,43260,4,Rider was very polite.,0.5,None,2023-11-08
5497,216,921,5,Got it at a cheaper price than the local market.,1.0,None,2023-11-08
6530,1071,22495,5,"Regular purchase, always satisfied.",1.0,None,2023-11-08
5593,466,37006,1,"Smells weird, looks like old stock.",-1.0,Quality - Near Expiry,2023-11-08
5842,1033,10900,4,"Packing was secure, no leakage.",0.5,None,2023-11-09
5717,1162,7004,5,Rider was very polite.,1.0,None,2023-11-09
6510,528,42027,5,"Packing was secure, no leakage.",1.0,None,2023-11-09
6087,135,29420,2,Item missing from the box but charged full amount.,-0.5,Service - Logistics,2023-11-09
5868,1056,6147,4,Super fast delivery!,0.5,None,2023-11-09
6380,818,20118,5,Rider was very polite.,1.0,None,2023-11-09
5609,509,44163,5,Rider was very polite.,1.0,None,2023-11-09
5613,733,27967,4,"Packing was secure, no leakage.",0.5,None,2023-11-09
5031,631,30441,5,Rider was very polite.,1.0,None,2023-11-10
6598,1077,28944,5,"Packing was secure, no leakage.",1.0,None,2023-11-10
5508,988,28944,5,"Regular purchase, always satisfied.",1.0,None,2023-11-10
5880,170,4997,5,Super fast delivery!,1.0,None,2023-11-10
5639,929,47617,5,"Regular purchase, always satisfied.",1.0,None,2023-11-10
5181,222,37622,5,"Regular purchase, always satisfied.",1.0,None,2023-11-10
5237,1045,3820,5,Rider was very polite.,1.0,None,2023-11-10
6462,646,5132,4,"Regular purchase, always satisfied.",0.5,None,2023-11-11
5847,256,43491,4,"Packing was secure, no leakage.",0.5,None,2023-11-11
5029,1119,40633,5,"Fresh items, good packaging.",1.0,None,2023-11-11
5843,305,4997,4,"Original product, verified.",0.5,None,2023-11-11
5812,1189,37500,2,Item missing from the box but charged full amount.,-0.5,Service - Logistics,2023-11-12
5131,467,20233,4,"Regular purchase, always satisfied.",0.5,None,2023-11-12
5792,233,33312,4,Rider was very polite.,0.5,None,2023-11-12
6302,264,21692,5,"Fresh items, good packaging.",1.0,None,2023-11-12
5102,1034,35540,5,Got it at a cheaper price than the local market.,1.0,None,2023-11-13
5644,306,29424,1,Glass jar arrived broken.,-1.0,Damaged - Crushed,2023-11-13
6068,440,48213,5,Rider was very polite.,1.0,None,2023-11-13
5280,795,39908,5,"Original product, verified.",1.0,None,2023-11-13
5538,113,21596,4,"Fresh items, good packaging.",0.5,None,2023-11-13
5337,831,38706,5,Super fast delivery!,1.0,None,2023-11-14
5064,1172,9270,5,"Regular purchase, always satisfied.",1.0,None,2023-11-14
5464,1055,46360,4,Super fast delivery!,0.5,None,2023-11-15
6528,1117,46688,5,"Fresh items, good packaging.",1.0,None,2023-11-15
5719,142,594,4,"Packing was secure, no leakage.",0.5,None,2023-11-15
