product_sk_id,sku_code,product_name_en,product_name_bn,brand_id,category_id,barcode_ean,uom,pack_size_value,pack_size_unit,mrp_bdt,vat_percentage,shelf_life_days,storage_type,is_perishable,is_private_label,launch_date,product_status
950,RIC-0950,Pran Rice Race 25kg Bag,বাংলা পণ্য - 950,3,2,1.86146E+12,25kg Bag,1,Unit,2573,15,671,Ambient,FALSE,FALSE,1/11/2023,Active
951,SOA-0951,Harpic Soap Government Bundle Pack,বাংলা পণ্য - 951,1,10,8.05332E+12,Bundle Pack,1,Unit,253,15,122,Ambient,FALSE,FALSE,10/31/2021,Active
952,TEA-0952,Pran Tea/Coffee Build Jar,বাংলা পণ্য - 952,17,13,1.70278E+12,Jar,1,Unit,1046,15,525,Ambient,FALSE,FALSE,7/14/2023,Active
953,SPI-0953,BGB Spices Participant 500g Jar,বাংলা পণ্য - 953,21,3,3.72239E+12,500g Jar,1,Unit,282,15,707,Ambient,FALSE,TRUE,5/16/2022,Active
954,SKI-0954,Rin Skin Care College Jar,বাংলা পণ্য - 954,1,9,2.58858E+12,Jar,1,Unit,823,15,320,Ambient,FALSE,FALSE,4/17/2021,Active
955,SPI-0955,Rin Spices Administration 500g Jar,বাংলা পণ্য - 955,17,3,8.74741E+12,500g Jar,1,Unit,313,15,112,Ambient,FALSE,FALSE,9/3/2022,Active
956,RIC-0956,Ispahani Rice Kind 25kg Bag,বাংলা পণ্য - 956,1,2,1.75658E+12,25kg Bag,1,Unit,1988,15,172,Ambient,FALSE,FALSE,2/26/2022,Active
957,SOA-0957,Nescafe Soap Water Bundle Pack,বাংলা পণ্য - 957,17,10,3.44251E+12,Bundle Pack,1,Unit,227,15,433,Ambient,FALSE,FALSE,6/2/2021,Active
958,SHA-0958,Harpic Shampoo Form Bottle,বাংলা পণ্য - 958,18,8,1.92415E+12,Bottle,1,Unit,856,15,663,Ambient,FALSE,FALSE,1/25/2021,Active
959,DET-0959,Pran Detergent According 3kg Bag,বাংলা পণ্য - 959,5,11,1.61706E+12,3kg Bag,1,Unit,1285,15,256,Ambient,FALSE,FALSE,11/25/2020,Active
960,DET-0960,Lifebuoy Detergent Else 3kg Bag,বাংলা পণ্য - 960,20,11,7.52016E+12,3kg Bag,1,Unit,1027,15,706,Ambient,FALSE,FALSE,8/12/2021,Active
961,RIC-0961,BGB Rice Reveal 25kg Bag,বাংলা পণ্য - 961,21,2,4.15734E+12,25kg Bag,1,Unit,3828,15,284,Ambient,FALSE,TRUE,5/17/2020,Active
962,OIL-0962,Ispahani Oil Defense 5L Jar,বাংলা পণ্য - 962,17,1,4.17811E+12,5L Jar,1,Unit,1099,15,595,Ambient,TRUE,FALSE,1/18/2022,Active
963,SPI-0963,Marks Spices Quality 500g Jar,বাংলা পণ্য - 963,11,3,1.4515E+12,500g Jar,1,Unit,581,15,527,Ambient,FALSE,FALSE,4/6/2022,Active
964,JUI-0964,Pran Juices Stage 1L Carton,বাংলা পণ্য - 964,3,14,3.87368E+12,1L Carton,1,Unit,276,15,344,Ambient,TRUE,FALSE,2/2/2023,Active
965,SHA-0965,Wheel Shampoo Bank Bottle,বাংলা পণ্য - 965,12,8,8.08439E+12,Bottle,1,Unit,461,15,283,Ambient,FALSE,FALSE,8/5/2020,Active
966,RIC-0966,ACI Rice Toward 25kg Bag,বাংলা পণ্য - 966,14,2,7.23099E+12,25kg Bag,1,Unit,4004,15,453,Ambient,FALSE,FALSE,1/24/2021,Active
967,SHA-0967,Teer Shampoo Grow Bottle,বাংলা পণ্য - 967,12,8,0300604519909,Bottle,1,Unit,635,15,206,Ambient,FALSE,FALSE,3/5/2022,Active
968,DIA-0968,Fresh Diapers Because Jumbo Pack,বাংলা পণ্য - 968,1,5,8.733E+12,Jumbo Pack,1,Unit,2386,15,227,Ambient,FALSE,FALSE,10/11/2020,Active
969,TEA-0969,Nescafe Tea/Coffee Compare Jar,বাংলা পণ্য - 969,7,13,3.73695E+12,Jar,1,Unit,994,15,171,Ambient,FALSE,FALSE,5/30/2021,Active
970,TEA-0970,Ispahani Tea/Coffee Pay Jar,বাংলা পণ্য - 970,14,13,0473535226540,Jar,1,Unit,922,15,136,Ambient,FALSE,FALSE,7/5/2022,Active
971,DIA-0971,Dano Diapers Describe Jumbo Pack,বাংলা পণ্য - 971,15,5,0539734513598,Jumbo Pack,1,Unit,2765,15,465,Ambient,FALSE,FALSE,7/1/2022,Active
972,SKI-0972,Maggi Skin Care Leader Jar,বাংলা পণ্য - 972,11,9,4.2606E+12,Jar,1,Unit,859,15,655,Ambient,FALSE,FALSE,12/26/2021,Active
973,SKI-0973,Nescafe Skin Care Especially Jar,বাংলা পণ্য - 973,7,9,0514316411998,Jar,1,Unit,821,15,622,Ambient,FALSE,FALSE,8/20/2023,Active
974,LEN-0974,Savlon Lentils Behind 1kg Pack,বাংলা পণ্য - 974,9,4,3.6564E+12,1kg Pack,1,Unit,389,15,394,Ambient,FALSE,FALSE,3/6/2020,Active
975,SPI-0975,Marks Spices Itself 500g Jar,বাংলা পণ্য - 975,16,3,2.89224E+12,500g Jar,1,Unit,484,15,421,Ambient,FALSE,FALSE,11/19/2023,Active
976,TEA-0976,Wheel Tea/Coffee Power Jar,বাংলা পণ্য - 976,8,13,3.89595E+12,Jar,1,Unit,469,15,640,Ambient,FALSE,FALSE,4/9/2020,Active
977,DIA-0977,Rin Diapers Put Jumbo Pack,বাংলা পণ্য - 977,14,5,7.47529E+12,Jumbo Pack,1,Unit,1701,15,529,Ambient,FALSE,FALSE,7/22/2021,Active
978,SOA-0978,Radhuni Soap Forward Bundle Pack,বাংলা পণ্য - 978,2,10,1.28896E+12,Bundle Pack,1,Unit,345,15,323,Ambient,FALSE,FALSE,9/25/2021,Active
979,SKI-0979,Marks Skin Care Land Jar,বাংলা পণ্য - 979,4,9,5.7031E+12,Jar,1,Unit,821,15,482,Ambient,FALSE,FALSE,9/27/2022,Active
980,OIL-0980,Rupchanda Oil Soon 5L Jar,বাংলা পণ্য - 980,14,1,8.75342E+12,5L Jar,1,Unit,1421,15,199,Ambient,TRUE,FALSE,3/24/2021,Active
981,LEN-0981,Radhuni Lentils Require 1kg Pack,বাংলা পণ্য - 981,15,4,5.74988E+12,1kg Pack,1,Unit,176,15,299,Ambient,FALSE,FALSE,12/12/2022,Active
982,SOA-0982,Lifebuoy Soap Care Bundle Pack,বাংলা পণ্য - 982,13,10,5.25431E+12,Bundle Pack,1,Unit,434,15,488,Ambient,FALSE,FALSE,4/9/2020,Active
983,WIP-0983,Rupchanda Wipes He Pack,বাংলা পণ্য - 983,15,7,1.73466E+12,Pack,1,Unit,371,15,403,Ambient,FALSE,FALSE,3/9/2023,Active
984,BAB-0984,Lifebuoy Baby Food Especially Tin,বাংলা পণ্য - 984,13,6,7.15756E+12,Tin,1,Unit,2099,15,690,Ambient,FALSE,FALSE,5/29/2023,Active
985,LEN-0985,Lifebuoy Lentils Different 1kg Pack,বাংলা পণ্য - 985,5,4,0221239551211,1kg Pack,1,Unit,375,15,354,Ambient,FALSE,FALSE,8/29/2023,Active
986,OIL-0986,Pran Oil Tax 5L Jar,বাংলা পণ্য - 986,6,1,6.98323E+12,5L Jar,1,Unit,1023,15,108,Ambient,TRUE,FALSE,7/15/2020,Active
987,DIA-0987,Marks Diapers Worry Jumbo Pack,বাংলা পণ্য - 987,13,5,2.63262E+12,Jumbo Pack,1,Unit,2371,15,414,Ambient,FALSE,FALSE,6/14/2020,Active
988,DIA-0988,ACI Diapers Great Jumbo Pack,বাংলা পণ্য - 988,5,5,0451967877882,Jumbo Pack,1,Unit,1759,15,370,Ambient,FALSE,FALSE,6/11/2023,Active
989,OIL-0989,Radhuni Oil Alone 5L Jar,বাংলা পণ্য - 989,9,1,1.15913E+12,5L Jar,1,Unit,1265,15,698,Ambient,TRUE,FALSE,11/8/2023,Active
990,CLE-0990,Rupchanda Cleaning Continue Combo,বাংলা পণ্য - 990,6,12,6.35547E+12,Combo,1,Unit,573,15,94,Ambient,FALSE,FALSE,1/1/2023,Active
991,SOA-0991,Dano Soap Cup Bundle Pack,বাংলা পণ্য - 991,15,10,1.0572E+12,Bundle Pack,1,Unit,360,15,483,Ambient,FALSE,FALSE,7/3/2021,Active
992,OIL-0992,Rin Oil Finally 5L Jar,বাংলা পণ্য - 992,5,1,5.52788E+12,5L Jar,1,Unit,986,15,118,Ambient,TRUE,FALSE,5/27/2021,Active
993,SPI-0993,Bashundhara Spices Laugh 500g Jar,বাংলা পণ্য - 993,5,3,4.0931E+12,500g Jar,1,Unit,515,15,289,Ambient,FALSE,FALSE,5/1/2020,Active
994,TEA-0994,Bashundhara Tea/Coffee Plan Jar,বাংলা পণ্য - 994,7,13,5.07868E+12,Jar,1,Unit,994,15,482,Ambient,FALSE,FALSE,12/3/2020,Active
995,SKI-0995,Knorr Skin Care Region Jar,বাংলা পণ্য - 995,17,9,8.19195E+12,Jar,1,Unit,1061,15,449,Ambient,FALSE,FALSE,12/30/2020,Active
996,DET-0996,Harpic Detergent Receive 3kg Bag,বাংলা পণ্য - 996,14,11,1.90024E+12,3kg Bag,1,Unit,940,15,476,Ambient,FALSE,FALSE,3/18/2022,Active
997,RIC-0997,ACI Rice Soon 25kg Bag,বাংলা পণ্য - 997,18,2,6.37353E+12,25kg Bag,1,Unit,2538,15,629,Ambient,FALSE,FALSE,4/19/2023,Active
998,TEA-0998,Fresh Tea/Coffee Teacher Jar,বাংলা পণ্য - 998,15,13,9.96669E+12,Jar,1,Unit,971,15,129,Ambient,FALSE,FALSE,4/18/2020,Active
999,DIA-0999,Nescafe Diapers Behind Jumbo Pack,বাংলা পণ্য - 999,9,5,6.21065E+12,Jumbo Pack,1,Unit,2031,15,118,Ambient,FALSE,FALSE,5/7/2023,Active
1000,OIL-1000,Dano Oil Positive 5L Jar,বাংলা পণ্য - 1000,17,1,6.54311E+12,5L Jar,1,Unit,1123,15,574,Ambient,TRUE,FALSE,12/19/2023,Active
1001,OIL-1001,Knorr Oil Democratic 5L Jar,বাংলা পণ্য - 1001,12,1,0275960889587,5L Jar,1,Unit,1244,15,505,Ambient,TRUE,FALSE,8/18/2021,Active
1002,BAB-1002,Nescafe Baby Food Poor Tin,বাংলা পণ্য - 1002,7,6,7.93584E+12,Tin,1,Unit,1846,15,546,Ambient,FALSE,FALSE,5/31/2022,Active
1003,SOA-1003,Rin Soap Factor Bundle Pack,বাংলা পণ্য - 1003,5,10,5.21259E+12,Bundle Pack,1,Unit,280,15,337,Ambient,FALSE,FALSE,10/22/2023,Active
1004,DET-1004,Marks Detergent Music 3kg Bag,বাংলা পণ্য - 1004,15,11,1.8041E+12,3kg Bag,1,Unit,1286,15,525,Ambient,FALSE,FALSE,3/3/2023,Active
1005,SPI-1005,Lifebuoy Spices Body 500g Jar,বাংলা পণ্য - 1005,5,3,4.05085E+12,500g Jar,1,Unit,663,15,330,Ambient,FALSE,FALSE,1/15/2023,Active
1006,SHA-1006,ACI Shampoo Color Bottle,বাংলা পণ্য - 1006,10,8,9.63641E+12,Bottle,1,Unit,797,15,677,Ambient,FALSE,FALSE,5/12/2021,Active
1007,OIL-1007,Rin Oil Role 5L Jar,বাংলা পণ্য - 1007,19,1,4.39245E+12,5L Jar,1,Unit,1252,15,529,Ambient,TRUE,FALSE,1/28/2021,Active
1008,SKI-1008,Pran Skin Care Agree Jar,বাংলা পণ্য - 1008,6,9,8.17443E+12,Jar,1,Unit,1163,15,465,Ambient,FALSE,FALSE,3/13/2023,Active
1009,BAB-1009,Bashundhara Baby Food Process Tin,বাংলা পণ্য - 1009,10,6,2.76821E+12,Tin,1,Unit,1253,15,632,Ambient,FALSE,FALSE,8/24/2020,Active
1010,SKI-1010,Rin Skin Care Food Jar,বাংলা পণ্য - 1010,18,9,6.61428E+12,Jar,1,Unit,613,15,631,Ambient,FALSE,FALSE,8/2/2022,Active
1011,JUI-1011,Savlon Juices Sound 1L Carton,বাংলা পণ্য - 1011,1,14,7.90964E+12,1L Carton,1,Unit,143,15,517,Ambient,TRUE,FALSE,12/29/2021,Active
1012,CLE-1012,Nescafe Cleaning Growth Combo,বাংলা পণ্য - 1012,5,12,3.31703E+12,Combo,1,Unit,647,15,177,Ambient,FALSE,FALSE,1/3/2020,Active
1013,DET-1013,ACI Detergent Night 3kg Bag,বাংলা পণ্য - 1013,17,11,6.04378E+12,3kg Bag,1,Unit,610,15,102,Ambient,FALSE,FALSE,12/26/2021,Active
1014,CLE-1014,Bombay Sweets Cleaning Before Combo,বাংলা পণ্য - 1014,10,12,7.20153E+12,Combo,1,Unit,645,15,270,Ambient,FALSE,FALSE,6/6/2021,Active
1015,LEN-1015,Fresh Lentils Idea 1kg Pack,বাংলা পণ্য - 1015,7,4,9.64741E+12,1kg Pack,1,Unit,146,15,566,Ambient,FALSE,FALSE,7/13/2022,Active
1016,SKI-1016,Harpic Skin Care Join Jar,বাংলা পণ্য - 1016,13,9,8.39484E+12,Jar,1,Unit,610,15,258,Ambient,FALSE,FALSE,7/25/2021,Active
1017,CLE-1017,Knorr Cleaning Five Combo,বাংলা পণ্য - 1017,2,12,3.09903E+12,Combo,1,Unit,779,15,145,Ambient,FALSE,FALSE,6/29/2023,Active
1018,BAB-1018,Savlon Baby Food I Tin,বাংলা পণ্য - 1018,18,6,5.36671E+12,Tin,1,Unit,1165,15,269,Ambient,FALSE,FALSE,5/9/2020,Active
1019,TEA-1019,Marks Tea/Coffee Skin Jar,বাংলা পণ্য - 1019,12,13,4.52282E+12,Jar,1,Unit,993,15,473,Ambient,FALSE,FALSE,10/22/2022,Active
1020,SPI-1020,Rupchanda Spices Full 500g Jar,বাংলা পণ্য - 1020,13,3,2.97993E+12,500g Jar,1,Unit,347,15,692,Ambient,FALSE,FALSE,5/4/2021,Active
1021,DET-1021,Pran Detergent Often 3kg Bag,বাংলা পণ্য - 1021,5,11,3.3522E+12,3kg Bag,1,Unit,556,15,160,Ambient,FALSE,FALSE,3/24/2021,Active
1022,DIA-1022,Parachute Diapers Behavior Jumbo Pack,বাংলা পণ্য - 1022,15,5,2.3154E+12,Jumbo Pack,1,Unit,1459,15,534,Ambient,FALSE,FALSE,1/13/2020,Active
1023,TEA-1023,Teer Tea/Coffee Use Jar,বাংলা পণ্য - 1023,13,13,7.50163E+12,Jar,1,Unit,620,15,386,Ambient,FALSE,FALSE,6/27/2020,Active
1024,SKI-1024,Savlon Skin Care Entire Jar,বাংলা পণ্য - 1024,16,9,1.0527E+12,Jar,1,Unit,1219,15,723,Ambient,FALSE,FALSE,12/19/2023,Active
1025,CLE-1025,Bashundhara Cleaning Claim Combo,বাংলা পণ্য - 1025,6,12,1.26454E+12,Combo,1,Unit,543,15,350,Ambient,FALSE,FALSE,8/7/2022,Active
1026,CLE-1026,Pran Cleaning Lead Combo,বাংলা পণ্য - 1026,18,12,7.46727E+12,Combo,1,Unit,468,15,507,Ambient,FALSE,FALSE,12/9/2022,Active
1027,SKI-1027,Teer Skin Care Early Jar,বাংলা পণ্য - 1027,18,9,3.32799E+12,Jar,1,Unit,1081,15,650,Ambient,FALSE,FALSE,9/22/2022,Active
1028,BAB-1028,Nescafe Baby Food Key Tin,বাংলা পণ্য - 1028,16,6,7.19961E+12,Tin,1,Unit,1113,15,313,Ambient,FALSE,FALSE,6/30/2021,Active
1029,JUI-1029,Parachute Juices Call 1L Carton,বাংলা পণ্য - 1029,11,14,4.75616E+12,1L Carton,1,Unit,299,15,281,Ambient,TRUE,FALSE,12/9/2022,Active
1030,OIL-1030,Wheel Oil Citizen 5L Jar,বাংলা পণ্য - 1030,2,1,6.06823E+12,5L Jar,1,Unit,1046,15,362,Ambient,TRUE,FALSE,4/21/2021,Active
1031,SKI-1031,Pran Skin Care Start Jar,বাংলা পণ্য - 1031,5,9,1.09662E+12,Jar,1,Unit,772,15,252,Ambient,FALSE,FALSE,2/10/2023,Active
1032,SPI-1032,Rupchanda Spices Green 500g Jar,বাংলা পণ্য - 1032,16,3,7.89089E+12,500g Jar,1,Unit,358,15,420,Ambient,FALSE,FALSE,3/26/2020,Active
1033,RIC-1033,Nescafe Rice Teach 25kg Bag,বাংলা পণ্য - 1033,18,2,3.47112E+12,25kg Bag,1,Unit,3040,15,277,Ambient,FALSE,FALSE,11/5/2023,Active
1034,DIA-1034,Fresh Diapers East Jumbo Pack,বাংলা পণ্য - 1034,1,5,8.59513E+12,Jumbo Pack,1,Unit,2342,15,301,Ambient,FALSE,FALSE,11/2/2020,Active
1035,TEA-1035,Radhuni Tea/Coffee Answer Jar,বাংলা পণ্য - 1035,7,13,3.35823E+12,Jar,1,Unit,708,15,653,Ambient,FALSE,FALSE,6/12/2020,Active
1036,WIP-1036,Pran Wipes Say Pack,বাংলা পণ্য - 1036,11,7,1.39977E+12,Pack,1,Unit,228,15,262,Ambient,FALSE,FALSE,5/6/2022,Active
1037,DET-1037,Ispahani Detergent Management 3kg Bag,বাংলা পণ্য - 1037,4,11,6.78236E+12,3kg Bag,1,Unit,748,15,114,Ambient,FALSE,FALSE,4/11/2023,Active
1038,TEA-1038,Lifebuoy Tea/Coffee Identify Jar,বাংলা পণ্য - 1038,1,13,6.51445E+12,Jar,1,Unit,623,15,290,Ambient,FALSE,FALSE,2/6/2020,Active
1039,WIP-1039,Savlon Wipes Water Pack,বাংলা পণ্য - 1039,11,7,6.20681E+12,Pack,1,Unit,404,15,498,Ambient,FALSE,FALSE,7/1/2022,Active
1040,DIA-1040,Dano Diapers Mouth Jumbo Pack,বাংলা পণ্য - 1040,14,5,7.20298E+12,Jumbo Pack,1,Unit,2265,15,667,Ambient,FALSE,FALSE,2/26/2021,Active
1041,DIA-1041,Marks Diapers Economy Jumbo Pack,বাংলা পণ্য - 1041,12,5,3.9142E+12,Jumbo Pack,1,Unit,2186,15,692,Ambient,FALSE,FALSE,1/22/2021,Active
1042,SHA-1042,Radhuni Shampoo Walk Bottle,বাংলা পণ্য - 1042,14,8,3.05075E+12,Bottle,1,Unit,972,15,351,Ambient,FALSE,FALSE,8/8/2023,Active
1043,SKI-1043,Radhuni Skin Care Tv Jar,বাংলা পণ্য - 1043,9,9,2.7193E+12,Jar,1,Unit,1362,15,230,Ambient,FALSE,FALSE,3/30/2023,Active
1044,OIL-1044,Dano Oil With 5L Jar,বাংলা পণ্য - 1044,2,1,1.61694E+12,5L Jar,1,Unit,1411,15,650,Ambient,TRUE,FALSE,4/6/2023,Active
1045,SOA-1045,Bashundhara Soap Give Bundle Pack,বাংলা পণ্য - 1045,11,10,1.63238E+12,Bundle Pack,1,Unit,514,15,721,Ambient,FALSE,FALSE,1/10/2023,Active
1046,CLE-1046,Dano Cleaning Red Combo,বাংলা পণ্য - 1046,13,12,4.10376E+12,Combo,1,Unit,313,15,416,Ambient,FALSE,FALSE,7/8/2020,Active
1047,OIL-1047,BGB Oil Serious 5L Jar,বাংলা পণ্য - 1047,21,1,5.25839E+12,5L Jar,1,Unit,1300,15,300,Ambient,TRUE,TRUE,3/14/2022,Active
1048,LEN-1048,ACI Lentils Back 1kg Pack,বাংলা পণ্য - 1048,6,4,1.64467E+12,1kg Pack,1,Unit,357,15,172,Ambient,FALSE,FALSE,11/29/2022,Active
1049,TEA-1049,Fresh Tea/Coffee Whether Jar,বাংলা পণ্য - 1049,17,13,9.01029E+12,Jar,1,Unit,871,15,298,Ambient,FALSE,FALSE,5/5/2022,Active
1050,DIA-1050,ACI Diapers Hold Jumbo Pack,বাংলা পণ্য - 1050,4,5,8.11015E+12,Jumbo Pack,1,Unit,2164,15,387,Ambient,FALSE,FALSE,10/14/2023,Active
1051,WIP-1051,Marks Wipes Green Pack,বাংলা পণ্য - 1051,8,7,9.68289E+12,Pack,1,Unit,364,15,548,Ambient,FALSE,FALSE,8/12/2023,Active
1052,DIA-1052,Knorr Diapers Challenge Jumbo Pack,বাংলা পণ্য - 1052,3,5,3.56317E+12,Jumbo Pack,1,Unit,1481,15,151,Ambient,FALSE,FALSE,5/27/2020,Active
1053,SOA-1053,ACI Soap Industry Bundle Pack,বাংলা পণ্য - 1053,14,10,8.92789E+12,Bundle Pack,1,Unit,317,15,488,Ambient,FALSE,FALSE,4/27/2022,Active
1054,LEN-1054,Nescafe Lentils Ball 1kg Pack,বাংলা পণ্য - 1054,20,4,9.38348E+12,1kg Pack,1,Unit,311,15,372,Ambient,FALSE,FALSE,1/6/2022,Active
1055,DET-1055,Rin Detergent Early 3kg Bag,বাংলা পণ্য - 1055,18,11,0802821311484,3kg Bag,1,Unit,926,15,246,Ambient,FALSE,FALSE,9/25/2020,Active
1056,DIA-1056,Parachute Diapers Foreign Jumbo Pack,বাংলা পণ্য - 1056,10,5,1.43044E+12,Jumbo Pack,1,Unit,2517,15,355,Ambient,FALSE,FALSE,4/5/2021,Active
1057,OIL-1057,Wheel Oil Choice 5L Jar,বাংলা পণ্য - 1057,11,1,5.96349E+12,5L Jar,1,Unit,1306,15,409,Ambient,TRUE,FALSE,3/28/2022,Active
1058,LEN-1058,Teer Lentils Service 1kg Pack,বাংলা পণ্য - 1058,6,4,9.3345E+12,1kg Pack,1,Unit,332,15,172,Ambient,FALSE,FALSE,11/1/2022,Active
1059,DET-1059,Wheel Detergent Before 3kg Bag,বাংলা পণ্য - 1059,12,11,3.03077E+12,3kg Bag,1,Unit,1244,15,380,Ambient,FALSE,FALSE,8/25/2021,Active
1060,RIC-1060,BGB Rice Reveal 25kg Bag,বাংলা পণ্য - 1060,21,2,6.84648E+12,25kg Bag,1,Unit,2138,15,94,Ambient,FALSE,TRUE,4/4/2022,Active
1061,RIC-1061,Lifebuoy Rice For 25kg Bag,বাংলা পণ্য - 1061,8,2,8.18187E+12,25kg Bag,1,Unit,3999,15,357,Ambient,FALSE,FALSE,1/30/2021,Active
1062,SOA-1062,BGB Soap Watch Bundle Pack,বাংলা পণ্য - 1062,21,10,4.05572E+12,Bundle Pack,1,Unit,438,15,157,Ambient,FALSE,TRUE,4/27/2023,Active
1063,CLE-1063,Maggi Cleaning Own Combo,বাংলা পণ্য - 1063,8,12,6.36209E+12,Combo,1,Unit,288,15,120,Ambient,FALSE,FALSE,6/19/2020,Active
1064,SKI-1064,Radhuni Skin Care Me Jar,বাংলা পণ্য - 1064,18,9,2.31902E+12,Jar,1,Unit,791,15,131,Ambient,FALSE,FALSE,1/12/2021,Active
1065,WIP-1065,ACI Wipes Television Pack,বাংলা পণ্য - 1065,17,7,7.21859E+12,Pack,1,Unit,267,15,390,Ambient,FALSE,FALSE,6/7/2023,Active
1066,LEN-1066,BGB Lentils Summer 1kg Pack,বাংলা পণ্য - 1066,21,4,4.70571E+12,1kg Pack,1,Unit,334,15,346,Ambient,FALSE,TRUE,8/24/2023,Active
1067,BAB-1067,Knorr Baby Food What Tin,বাংলা পণ্য - 1067,7,6,4.16567E+12,Tin,1,Unit,1712,15,412,Ambient,FALSE,FALSE,5/9/2020,Active
1068,RIC-1068,Knorr Rice Term 25kg Bag,বাংলা পণ্য - 1068,7,2,1.20702E+12,25kg Bag,1,Unit,2139,15,695,Ambient,FALSE,FALSE,4/3/2023,Active
1069,DET-1069,Lifebuoy Detergent Hold 3kg Bag,বাংলা পণ্য - 1069,17,11,9.67926E+12,3kg Bag,1,Unit,569,15,201,Ambient,FALSE,FALSE,10/16/2021,Active
1070,RIC-1070,Parachute Rice Bar 25kg Bag,বাংলা পণ্য - 1070,8,2,5.0336E+12,25kg Bag,1,Unit,3364,15,487,Ambient,FALSE,FALSE,4/11/2020,Active
1071,CLE-1071,Dano Cleaning Mother Combo,বাংলা পণ্য - 1071,15,12,6.83043E+12,Combo,1,Unit,513,15,92,Ambient,FALSE,FALSE,4/19/2022,Active
1072,SPI-1072,BGB Spices Hour 500g Jar,বাংলা পণ্য - 1072,21,3,3.21013E+12,500g Jar,1,Unit,351,15,404,Ambient,FALSE,TRUE,5/27/2022,Active
1073,DIA-1073,Ispahani Diapers Address Jumbo Pack,বাংলা পণ্য - 1073,6,5,4.00377E+12,Jumbo Pack,1,Unit,1556,15,215,Ambient,FALSE,FALSE,10/17/2023,Active
1074,SPI-1074,Bombay Sweets Spices Fly 500g Jar,বাংলা পণ্য - 1074,18,3,0565025787096,500g Jar,1,Unit,578,15,704,Ambient,FALSE,FALSE,3/13/2020,Active
1075,DIA-1075,Ispahani Diapers Popular Jumbo Pack,বাংলা পণ্য - 1075,16,5,5.9028E+12,Jumbo Pack,1,Unit,2606,15,634,Ambient,FALSE,FALSE,7/28/2022,Active
1076,DIA-1076,ACI Diapers Town Jumbo Pack,বাংলা পণ্য - 1076,11,5,1.99184E+12,Jumbo Pack,1,Unit,1693,15,107,Ambient,FALSE,FALSE,8/13/2021,Active
1077,TEA-1077,Knorr Tea/Coffee Cell Jar,বাংলা পণ্য - 1077,19,13,6.96164E+12,Jar,1,Unit,948,15,424,Ambient,FALSE,FALSE,5/9/2021,Active
1078,BAB-1078,Savlon Baby Food Crime Tin,বাংলা পণ্য - 1078,6,6,9.69427E+12,Tin,1,Unit,1701,15,465,Ambient,FALSE,FALSE,12/18/2021,Active
1079,SOA-1079,Rupchanda Soap Wish Bundle Pack,বাংলা পণ্য - 1079,12,10,8.81412E+12,Bundle Pack,1,Unit,417,15,399,Ambient,FALSE,FALSE,7/15/2021,Active
1080,RIC-1080,Bombay Sweets Rice American 25kg Bag,বাংলা পণ্য - 1080,8,2,8.75506E+12,25kg Bag,1,Unit,4010,15,444,Ambient,FALSE,FALSE,4/24/2022,Active
1081,BAB-1081,Fresh Baby Food Situation Tin,বাংলা পণ্য - 1081,10,6,8.8679E+12,Tin,1,Unit,2267,15,280,Ambient,FALSE,FALSE,11/30/2023,Active
1082,SPI-1082,BGB Spices Part 500g Jar,বাংলা পণ্য - 1082,21,3,3.87074E+12,500g Jar,1,Unit,282,15,386,Ambient,FALSE,TRUE,3/5/2021,Active
1083,SOA-1083,Marks Soap Think Bundle Pack,বাংলা পণ্য - 1083,2,10,9.84383E+12,Bundle Pack,1,Unit,509,15,676,Ambient,FALSE,FALSE,10/1/2020,Active
1084,OIL-1084,Parachute Oil Forget 5L Jar,বাংলা পণ্য - 1084,12,1,7.86357E+12,5L Jar,1,Unit,1304,15,576,Ambient,TRUE,FALSE,12/27/2020,Active
1085,DIA-1085,Rin Diapers Anyone Jumbo Pack,বাংলা পণ্য - 1085,9,5,8.90345E+12,Jumbo Pack,1,Unit,2751,15,119,Ambient,FALSE,FALSE,3/28/2023,Active
1086,TEA-1086,Bashundhara Tea/Coffee Could Jar,বাংলা পণ্য - 1086,17,13,1.0955E+12,Jar,1,Unit,1127,15,317,Ambient,FALSE,FALSE,5/31/2023,Active
1087,SKI-1087,Fresh Skin Care Serious Jar,বাংলা পণ্য - 1087,1,9,3.0791E+12,Jar,1,Unit,1354,15,290,Ambient,FALSE,FALSE,9/8/2021,Active
1088,DIA-1088,Wheel Diapers Like Jumbo Pack,বাংলা পণ্য - 1088,6,5,6.171E+12,Jumbo Pack,1,Unit,2548,15,687,Ambient,FALSE,FALSE,9/19/2021,Active
1089,DIA-1089,Maggi Diapers Shoulder Jumbo Pack,বাংলা পণ্য - 1089,7,5,2.57621E+12,Jumbo Pack,1,Unit,2788,15,415,Ambient,FALSE,FALSE,6/22/2021,Active
1090,CLE-1090,Wheel Cleaning Long Combo,বাংলা পণ্য - 1090,6,12,9.55E+12,Combo,1,Unit,524,15,450,Ambient,FALSE,FALSE,8/15/2023,Active
1091,SHA-1091,Parachute Shampoo Threat Bottle,বাংলা পণ্য - 1091,10,8,6.30573E+12,Bottle,1,Unit,809,15,694,Ambient,FALSE,FALSE,9/11/2020,Active
1092,RIC-1092,Parachute Rice Build 25kg Bag,বাংলা পণ্য - 1092,6,2,7.58928E+12,25kg Bag,1,Unit,1651,15,410,Ambient,FALSE,FALSE,2/15/2020,Active
