price_change_id,product_sk_id,valid_from,valid_to,old_price_bdt,new_price_bdt,change_reason
1127,564,2020-01-01,2021-12-31,0.0,407.0,2020 Launch Price
1128,564,2022-01-01,2023-12-31,407.0,479.0,Global Inflation Adjustment
1129,565,2020-01-01,2021-12-31,0.0,938.0,2020 Launch Price
1130,565,2022-01-01,2023-12-31,938.0,1103.0,Global Inflation Adjustment
1131,566,2020-01-01,2021-12-31,0.0,447.0,2020 Launch Price
1132,566,2022-01-01,2023-12-31,447.0,526.0,Global Inflation Adjustment
1133,567,2020-01-01,2021-12-31,0.0,1873.0,2020 Launch Price
1134,567,2022-01-01,2023-12-31,1873.0,2203.0,Global Inflation Adjustment
1135,568,2020-01-01,2021-12-31,0.0,306.0,2020 Launch Price
1136,568,2022-01-01,2023-12-31,306.0,360.0,Global Inflation Adjustment
1137,569,2020-01-01,2021-12-31,0.0,163.0,2020 Launch Price
1138,569,2022-01-01,2023-12-31,163.0,192.0,Global Inflation Adjustment
1139,570,2020-01-01,2021-12-31,0.0,583.0,2020 Launch Price
1140,570,2022-01-01,2023-12-31,583.0,686.0,Global Inflation Adjustment
1141,571,2020-01-01,2021-12-31,0.0,456.0,2020 Launch Price
1142,571,2022-01-01,2023-12-31,456.0,536.0,Global Inflation Adjustment
1143,572,2020-01-01,2021-12-31,0.0,304.0,2020 Launch Price
1144,572,2022-01-01,2023-12-31,304.0,358.0,Global Inflation Adjustment
1145,573,2020-01-01,2021-12-31,0.0,560.0,2020 Launch Price
1146,573,2022-01-01,2023-12-31,560.0,659.0,Global Inflation Adjustment
1147,574,2020-01-01,2021-12-31,0.0,593.0,2020 Launch Price
1148,574,2022-01-01,2023-12-31,593.0,698.0,Global Inflation Adjustment
1149,575,2020-01-01,2021-12-31,0.0,1133.0,2020 Launch Price
1150,575,2022-01-01,2023-12-31,1133.0,1333.0,Global Inflation Adjustment
1151,576,2020-01-01,2021-12-31,0.0,755.0,2020 Launch Price
1152,576,2022-01-01,2023-12-31,755.0,888.0,Global Inflation Adjustment
1153,577,2020-01-01,2021-12-31,0.0,215.0,2020 Launch Price
1154,577,2022-01-01,2023-12-31,215.0,253.0,Global Inflation Adjustment
1155,578,2020-01-01,2021-12-31,0.0,486.0,2020 Launch Price
1156,578,2022-01-01,2023-12-31,486.0,572.0,Global Inflation Adjustment
1157,579,2020-01-01,2021-12-31,0.0,237.0,2020 Launch Price
1158,579,2022-01-01,2023-12-31,237.0,279.0,Global Inflation Adjustment
1159,580,2020-01-01,2021-12-31,0.0,860.0,2020 Launch Price
1160,580,2022-01-01,2023-12-31,860.0,1012.0,Global Inflation Adjustment
1161,581,2020-01-01,2021-12-31,0.0,489.0,2020 Launch Price
1162,581,2022-01-01,2023-12-31,489.0,575.0,Global Inflation Adjustment
1163,582,2020-01-01,2021-12-31,0.0,734.0,2020 Launch Price
1164,582,2022-01-01,2023-12-31,734.0,863.0,Global Inflation Adjustment
1165,583,2020-01-01,2021-12-31,0.0,524.0,2020 Launch Price
1166,583,2022-01-01,2023-12-31,524.0,616.0,Global Inflation Adjustment
1167,584,2020-01-01,2021-12-31,0.0,495.0,2020 Launch Price
1168,584,2022-01-01,2023-12-31,495.0,582.0,Global Inflation Adjustment
1169,585,2020-01-01,2021-12-31,0.0,1641.0,2020 Launch Price
1170,585,2022-01-01,2023-12-31,1641.0,1931.0,Global Inflation Adjustment
1171,586,2020-01-01,2021-12-31,0.0,368.0,2020 Launch Price
1172,586,2022-01-01,2023-12-31,368.0,433.0,Global Inflation Adjustment
1173,587,2020-01-01,2021-12-31,0.0,1909.0,2020 Launch Price
1174,587,2022-01-01,2023-12-31,1909.0,2246.0,Global Inflation Adjustment
1175,588,2020-01-01,2021-12-31,0.0,320.0,2020 Launch Price
1176,588,2022-01-01,2023-12-31,320.0,377.0,Global Inflation Adjustment
1177,589,2020-01-01,2021-12-31,0.0,174.0,2020 Launch Price
1178,589,2022-01-01,2023-12-31,174.0,205.0,Global Inflation Adjustment
1179,590,2020-01-01,2021-12-31,0.0,705.0,2020 Launch Price
1180,590,2022-01-01,2023-12-31,705.0,829.0,Global Inflation Adjustment
1181,591,2020-01-01,2021-12-31,0.0,623.0,2020 Launch Price
1182,591,2022-01-01,2023-12-31,623.0,733.0,Global Inflation Adjustment
1183,592,2020-01-01,2021-12-31,0.0,918.0,2020 Launch Price
1184,592,2022-01-01,2023-12-31,918.0,1080.0,Global Inflation Adjustment
1185,593,2020-01-01,2021-12-31,0.0,167.0,2020 Launch Price
1186,593,2022-01-01,2023-12-31,167.0,197.0,Global Inflation Adjustment
1187,594,2020-01-01,2021-12-31,0.0,306.0,2020 Launch Price
1188,594,2022-01-01,2023-12-31,306.0,360.0,Global Inflation Adjustment
1189,595,2020-01-01,2021-12-31,0.0,592.0,2020 Launch Price
1190,595,2022-01-01,2023-12-31,592.0,696.0,Global Inflation Adjustment
1191,596,2020-01-01,2021-12-31,0.0,1893.0,2020 Launch Price
1192,596,2022-01-01,2023-12-31,1893.0,2227.0,Global Inflation Adjustment
1193,597,2020-01-01,2021-12-31,0.0,526.0,2020 Launch Price
1194,597,2022-01-01,2023-12-31,526.0,619.0,Global Inflation Adjustment
1195,598,2020-01-01,2021-12-31,0.0,963.0,2020 Launch Price
1196,598,2022-01-01,2023-12-31,963.0,1133.0,Global Inflation Adjustment
1197,599,2020-01-01,2021-12-31,0.0,228.0,2020 Launch Price
1198,599,2022-01-01,2023-12-31,228.0,268.0,Global Inflation Adjustment
1199,600,2020-01-01,2021-12-31,0.0,507.0,2020 Launch Price
1200,600,2022-01-01,2023-12-31,507.0,596.0,Global Inflation Adjustment
1201,601,2020-01-01,2021-12-31,0.0,1725.0,2020 Launch Price
1202,601,2022-01-01,2023-12-31,1725.0,2029.0,Global Inflation Adjustment
1203,602,2020-01-01,2021-12-31,0.0,146.0,2020 Launch Price
1204,602,2022-01-01,2023-12-31,146.0,172.0,Global Inflation Adjustment
1205,603,2020-01-01,2021-12-31,0.0,324.0,2020 Launch Price
1206,603,2022-01-01,2023-12-31,324.0,381.0,Global Inflation Adjustment
1207,604,2020-01-01,2021-12-31,0.0,139.0,2020 Launch Price
1208,604,2022-01-01,2023-12-31,139.0,163.0,Global Inflation Adjustment
1209,605,2020-01-01,2021-12-31,0.0,233.0,2020 Launch Price
1210,605,2022-01-01,2023-12-31,233.0,274.0,Global Inflation Adjustment
1211,606,2020-01-01,2021-12-31,0.0,2530.0,2020 Launch Price
1212,606,2022-01-01,2023-12-31,2530.0,2976.0,Global Inflation Adjustment
1213,607,2020-01-01,2021-12-31,0.0,1475.0,2020 Launch Price
1214,607,2022-01-01,2023-12-31,1475.0,1735.0,Global Inflation Adjustment
1215,608,2020-01-01,2021-12-31,0.0,536.0,2020 Launch Price
1216,608,2022-01-01,2023-12-31,536.0,631.0,Global Inflation Adjustment
1217,609,2020-01-01,2021-12-31,0.0,648.0,2020 Launch Price
1218,609,2022-01-01,2023-12-31,648.0,762.0,Global Inflation Adjustment
1219,610,2020-01-01,2021-12-31,0.0,843.0,2020 Launch Price
1220,610,2022-01-01,2023-12-31,843.0,992.0,Global Inflation Adjustment
1221,611,2020-01-01,2021-12-31,0.0,220.0,2020 Launch Price
1222,611,2022-01-01,2023-12-31,220.0,259.0,Global Inflation Adjustment
1223,612,2020-01-01,2021-12-31,0.0,201.0,2020 Launch Price
1224,612,2022-01-01,2023-12-31,201.0,237.0,Global Inflation Adjustment
1225,613,2020-01-01,2021-12-31,0.0,727.0,2020 Launch Price
1226,613,2022-01-01,2023-12-31,727.0,855.0,Global Inflation Adjustment
1227,614,2020-01-01,2021-12-31,0.0,945.0,2020 Launch Price
1228,614,2022-01-01,2023-12-31,945.0,1112.0,Global Inflation Adjustment
1229,615,2020-01-01,2021-12-31,0.0,240.0,2020 Launch Price
1230,615,2022-01-01,2023-12-31,240.0,282.0,Global Inflation Adjustment
1231,616,2020-01-01,2021-12-31,0.0,2325.0,2020 Launch Price
1232,616,2022-01-01,2023-12-31,2325.0,2735.0,Global Inflation Adjustment
1233,617,2020-01-01,2021-12-31,0.0,434.0,2020 Launch Price
1234,617,2022-01-01,2023-12-31,434.0,510.0,Global Inflation Adjustment
1235,618,2020-01-01,2021-12-31,0.0,872.0,2020 Launch Price
1236,618,2022-01-01,2023-12-31,872.0,1026.0,Global Inflation Adjustment
1237,619,2020-01-01,2021-12-31,0.0,219.0,2020 Launch Price
1238,619,2022-01-01,2023-12-31,219.0,258.0,Global Inflation Adjustment
1239,620,2020-01-01,2021-12-31,0.0,878.0,2020 Launch Price
1240,620,2022-01-01,2023-12-31,878.0,1033.0,Global Inflation Adjustment
1241,621,2020-01-01,2021-12-31,0.0,207.0,2020 Launch Price
1242,621,2022-01-01,2023-12-31,207.0,244.0,Global Inflation Adjustment
1243,622,2020-01-01,2021-12-31,0.0,1939.0,2020 Launch Price
1244,622,2022-01-01,2023-12-31,1939.0,2281.0,Global Inflation Adjustment
1245,623,2020-01-01,2021-12-31,0.0,2270.0,2020 Launch Price
1246,623,2022-01-01,2023-12-31,2270.0,2671.0,Global Inflation Adjustment
1247,624,2020-01-01,2021-12-31,0.0,207.0,2020 Launch Price
1248,624,2022-01-01,2023-12-31,207.0,243.0,Global Inflation Adjustment
1249,625,2020-01-01,2021-12-31,0.0,921.0,2020 Launch Price
1250,625,2022-01-01,2023-12-31,921.0,1083.0,Global Inflation Adjustment
1251,626,2020-01-01,2021-12-31,0.0,379.0,2020 Launch Price
1252,626,2022-01-01,2023-12-31,379.0,446.0,Global Inflation Adjustment
1253,627,2020-01-01,2021-12-31,0.0,1009.0,2020 Launch Price
1254,627,2022-01-01,2023-12-31,1009.0,1187.0,Global Inflation Adjustment
1255,628,2020-01-01,2021-12-31,0.0,752.0,2020 Launch Price
1256,628,2022-01-01,2023-12-31,752.0,885.0,Global Inflation Adjustment
1257,629,2020-01-01,2021-12-31,0.0,577.0,2020 Launch Price
1258,629,2022-01-01,2023-12-31,577.0,679.0,Global Inflation Adjustment
1259,630,2020-01-01,2021-12-31,0.0,935.0,2020 Launch Price
1260,630,2022-01-01,2023-12-31,935.0,1100.0,Global Inflation Adjustment
1261,631,2020-01-01,2021-12-31,0.0,596.0,2020 Launch Price
1262,631,2022-01-01,2023-12-31,596.0,701.0,Global Inflation Adjustment
1263,632,2020-01-01,2021-12-31,0.0,2084.0,2020 Launch Price
1264,632,2022-01-01,2023-12-31,2084.0,2452.0,Global Inflation Adjustment
1265,633,2020-01-01,2021-12-31,0.0,1062.0,2020 Launch Price
1266,633,2022-01-01,2023-12-31,1062.0,1249.0,Global Inflation Adjustment
1267,634,2020-01-01,2021-12-31,0.0,291.0,2020 Launch Price
1268,634,2022-01-01,2023-12-31,291.0,342.0,Global Inflation Adjustment
1269,635,2020-01-01,2021-12-31,0.0,861.0,2020 Launch Price
1270,635,2022-01-01,2023-12-31,861.0,1013.0,Global Inflation Adjustment
1271,636,2020-01-01,2021-12-31,0.0,1015.0,2020 Launch Price
1272,636,2022-01-01,2023-12-31,1015.0,1194.0,Global Inflation Adjustment
1273,637,2020-01-01,2021-12-31,0.0,1714.0,2020 Launch Price
1274,637,2022-01-01,2023-12-31,1714.0,2017.0,Global Inflation Adjustment
1275,638,2020-01-01,2021-12-31,0.0,778.0,2020 Launch Price
1276,638,2022-01-01,2023-12-31,778.0,915.0,Global Inflation Adjustment
1277,639,2020-01-01,2021-12-31,0.0,420.0,2020 Launch Price
1278,639,2022-01-01,2023-12-31,420.0,494.0,Global Inflation Adjustment
1279,640,2020-01-01,2021-12-31,0.0,245.0,2020 Launch Price
1280,640,2022-01-01,2023-12-31,245.0,288.0,Global Inflation Adjustment
1281,641,2020-01-01,2021-12-31,0.0,301.0,2020 Launch Price
1282,641,2022-01-01,2023-12-31,301.0,354.0,Global Inflation Adjustment
1283,642,2020-01-01,2021-12-31,0.0,2129.0,2020 Launch Price
1284,642,2022-01-01,2023-12-31,2129.0,2505.0,Global Inflation Adjustment
1285,643,2020-01-01,2021-12-31,0.0,1085.0,2020 Launch Price
1286,643,2022-01-01,2023-12-31,1085.0,1277.0,Global Inflation Adjustment
1287,644,2020-01-01,2021-12-31,0.0,210.0,2020 Launch Price
1288,644,2022-01-01,2023-12-31,210.0,247.0,Global Inflation Adjustment
1289,645,2020-01-01,2021-12-31,0.0,695.0,2020 Launch Price
1290,645,2022-01-01,2023-12-31,695.0,818.0,Global Inflation Adjustment
1291,646,2020-01-01,2021-12-31,0.0,3505.0,2020 Launch Price
1292,646,2022-01-01,2023-12-31,3505.0,4124.0,Global Inflation Adjustment
1293,647,2020-01-01,2021-12-31,0.0,262.0,2020 Launch Price
1294,647,2022-01-01,2023-12-31,262.0,308.0,Global Inflation Adjustment
1295,648,2020-01-01,2021-12-31,0.0,1194.0,2020 Launch Price
1296,648,2022-01-01,2023-12-31,1194.0,1405.0,Global Inflation Adjustment
1297,649,2020-01-01,2021-12-31,0.0,552.0,2020 Launch Price
1298,649,2022-01-01,2023-12-31,552.0,649.0,Global Inflation Adjustment
1299,650,2020-01-01,2021-12-31,0.0,337.0,2020 Launch Price
1300,650,2022-01-01,2023-12-31,337.0,397.0,Global Inflation Adjustment
1301,651,2020-01-01,2021-12-31,0.0,956.0,2020 Launch Price
1302,651,2022-01-01,2023-12-31,956.0,1125.0,Global Inflation Adjustment
1303,652,2020-01-01,2021-12-31,0.0,1406.0,2020 Launch Price
1304,652,2022-01-01,2023-12-31,1406.0,1654.0,Global Inflation Adjustment
1305,653,2020-01-01,2021-12-31,0.0,515.0,2020 Launch Price
1306,653,2022-01-01,2023-12-31,515.0,606.0,Global Inflation Adjustment
1307,654,2020-01-01,2021-12-31,0.0,985.0,2020 Launch Price
1308,654,2022-01-01,2023-12-31,985.0,1159.0,Global Inflation Adjustment
1309,655,2020-01-01,2021-12-31,0.0,2404.0,2020 Launch Price
1310,655,2022-01-01,2023-12-31,2404.0,2828.0,Global Inflation Adjustment
1311,656,2020-01-01,2021-12-31,0.0,930.0,2020 Launch Price
1312,656,2022-01-01,2023-12-31,930.0,1094.0,Global Inflation Adjustment
1313,657,2020-01-01,2021-12-31,0.0,830.0,2020 Launch Price
1314,657,2022-01-01,2023-12-31,830.0,976.0,Global Inflation Adjustment
1315,658,2020-01-01,2021-12-31,0.0,410.0,2020 Launch Price
1316,658,2022-01-01,2023-12-31,410.0,482.0,Global Inflation Adjustment
1317,659,2020-01-01,2021-12-31,0.0,331.0,2020 Launch Price
1318,659,2022-01-01,2023-12-31,331.0,389.0,Global Inflation Adjustment
1319,660,2020-01-01,2021-12-31,0.0,303.0,2020 Launch Price
1320,660,2022-01-01,2023-12-31,303.0,356.0,Global Inflation Adjustment
1321,661,2020-01-01,2021-12-31,0.0,174.0,2020 Launch Price
1322,661,2022-01-01,2023-12-31,174.0,205.0,Global Inflation Adjustment
1323,662,2020-01-01,2021-12-31,0.0,395.0,2020 Launch Price
1324,662,2022-01-01,2023-12-31,395.0,465.0,Global Inflation Adjustment
1325,663,2020-01-01,2021-12-31,0.0,1117.0,2020 Launch Price
1326,663,2022-01-01,2023-12-31,1117.0,1314.0,Global Inflation Adjustment
1327,664,2020-01-01,2021-12-31,0.0,2207.0,2020 Launch Price
1328,664,2022-01-01,2023-12-31,2207.0,2597.0,Global Inflation Adjustment
1329,665,2020-01-01,2021-12-31,0.0,504.0,2020 Launch Price
1330,665,2022-01-01,2023-12-31,504.0,593.0,Global Inflation Adjustment
1331,666,2020-01-01,2021-12-31,0.0,1102.0,2020 Launch Price
1332,666,2022-01-01,2023-12-31,1102.0,1296.0,Global Inflation Adjustment
1333,667,2020-01-01,2021-12-31,0.0,394.0,2020 Launch Price
1334,667,2022-01-01,2023-12-31,394.0,464.0,Global Inflation Adjustment
1335,668,2020-01-01,2021-12-31,0.0,1020.0,2020 Launch Price
1336,668,2022-01-01,2023-12-31,1020.0,1200.0,Global Inflation Adjustment
1337,669,2020-01-01,2021-12-31,0.0,270.0,2020 Launch Price
1338,669,2022-01-01,2023-12-31,270.0,318.0,Global Inflation Adjustment
1339,670,2020-01-01,2021-12-31,0.0,212.0,2020 Launch Price
1340,670,2022-01-01,2023-12-31,212.0,249.0,Global Inflation Adjustment
1341,671,2020-01-01,2021-12-31,0.0,1917.0,2020 Launch Price
1342,671,2022-01-01,2023-12-31,1917.0,2255.0,Global Inflation Adjustment
1343,672,2020-01-01,2021-12-31,0.0,2515.0,2020 Launch Price
1344,672,2022-01-01,2023-12-31,2515.0,2959.0,Global Inflation Adjustment
1345,673,2020-01-01,2021-12-31,0.0,678.0,2020 Launch Price
1346,673,2022-01-01,2023-12-31,678.0,798.0,Global Inflation Adjustment
1347,674,2020-01-01,2021-12-31,0.0,1468.0,2020 Launch Price
1348,674,2022-01-01,2023-12-31,1468.0,1727.0,Global Inflation Adjustment
1349,675,2020-01-01,2021-12-31,0.0,253.0,2020 Launch Price
1350,675,2022-01-01,2023-12-31,253.0,298.0,Global Inflation Adjustment
1351,676,2020-01-01,2021-12-31,0.0,756.0,2020 Launch Price
1352,676,2022-01-01,2023-12-31,756.0,889.0,Global Inflation Adjustment
1353,677,2020-01-01,2021-12-31,0.0,1163.0,2020 Launch Price
1354,677,2022-01-01,2023-12-31,1163.0,1368.0,Global Inflation Adjustment
1355,678,2020-01-01,2021-12-31,0.0,1362.0,2020 Launch Price
1356,678,2022-01-01,2023-12-31,1362.0,1602.0,Global Inflation Adjustment
1357,679,2020-01-01,2021-12-31,0.0,823.0,2020 Launch Price
1358,679,2022-01-01,2023-12-31,823.0,968.0,Global Inflation Adjustment
1359,680,2020-01-01,2021-12-31,0.0,2257.0,2020 Launch Price
1360,680,2022-01-01,2023-12-31,2257.0,2655.0,Global Inflation Adjustment
1361,681,2020-01-01,2021-12-31,0.0,1227.0,2020 Launch Price
1362,681,2022-01-01,2023-12-31,1227.0,1443.0,Global Inflation Adjustment
1363,682,2020-01-01,2021-12-31,0.0,257.0,2020 Launch Price
1364,682,2022-01-01,2023-12-31,257.0,302.0,Global Inflation Adjustment
1365,683,2020-01-01,2021-12-31,0.0,156.0,2020 Launch Price
1366,683,2022-01-01,2023-12-31,156.0,184.0,Global Inflation Adjustment
1367,684,2020-01-01,2021-12-31,0.0,400.0,2020 Launch Price
1368,684,2022-01-01,2023-12-31,400.0,470.0,Global Inflation Adjustment
1369,685,2020-01-01,2021-12-31,0.0,154.0,2020 Launch Price
1370,685,2022-01-01,2023-12-31,154.0,181.0,Global Inflation Adjustment
1371,686,2020-01-01,2021-12-31,0.0,509.0,2020 Launch Price
1372,686,2022-01-01,2023-12-31,509.0,599.0,Global Inflation Adjustment
1373,687,2020-01-01,2021-12-31,0.0,310.0,2020 Launch Price
1374,687,2022-01-01,2023-12-31,310.0,365.0,Global Inflation Adjustment
1375,688,2020-01-01,2021-12-31,0.0,304.0,2020 Launch Price
1376,688,2022-01-01,2023-12-31,304.0,358.0,Global Inflation Adjustment
1377,689,2020-01-01,2021-12-31,0.0,123.0,2020 Launch Price
1378,689,2022-01-01,2023-12-31,123.0,145.0,Global Inflation Adjustment
1379,690,2020-01-01,2021-12-31,0.0,568.0,2020 Launch Price
1380,690,2022-01-01,2023-12-31,568.0,668.0,Global Inflation Adjustment
1381,691,2020-01-01,2021-12-31,0.0,1289.0,2020 Launch Price
1382,691,2022-01-01,2023-12-31,1289.0,1516.0,Global Inflation Adjustment
1383,692,2020-01-01,2021-12-31,0.0,1405.0,2020 Launch Price
1384,692,2022-01-01,2023-12-31,1405.0,1653.0,Global Inflation Adjustment
1385,693,2020-01-01,2021-12-31,0.0,1930.0,2020 Launch Price
1386,693,2022-01-01,2023-12-31,1930.0,2271.0,Global Inflation Adjustment
1387,694,2020-01-01,2021-12-31,0.0,238.0,2020 Launch Price
1388,694,2022-01-01,2023-12-31,238.0,280.0,Global Inflation Adjustment
1389,695,2020-01-01,2021-12-31,0.0,319.0,2020 Launch Price
1390,695,2022-01-01,2023-12-31,319.0,375.0,Global Inflation Adjustment
1391,696,2020-01-01,2021-12-31,0.0,149.0,2020 Launch Price
1392,696,2022-01-01,2023-12-31,149.0,175.0,Global Inflation Adjustment
1393,697,2020-01-01,2021-12-31,0.0,1778.0,2020 Launch Price
1394,697,2022-01-01,2023-12-31,1778.0,2092.0,Global Inflation Adjustment
1395,698,2020-01-01,2021-12-31,0.0,300.0,2020 Launch Price
1396,698,2022-01-01,2023-12-31,300.0,353.0,Global Inflation Adjustment
1397,699,2020-01-01,2021-12-31,0.0,1227.0,2020 Launch Price
1398,699,2022-01-01,2023-12-31,1227.0,1443.0,Global Inflation Adjustment
1399,700,2020-01-01,2021-12-31,0.0,565.0,2020 Launch Price
1400,700,2022-01-01,2023-12-31,565.0,665.0,Global Inflation Adjustment
1401,701,2020-01-01,2021-12-31,0.0,934.0,2020 Launch Price
1402,701,2022-01-01,2023-12-31,934.0,1099.0,Global Inflation Adjustment
1403,702,2020-01-01,2021-12-31,0.0,1136.0,2020 Launch Price
1404,702,2022-01-01,2023-12-31,1136.0,1337.0,Global Inflation Adjustment
1405,703,2020-01-01,2021-12-31,0.0,980.0,2020 Launch Price
1406,703,2022-01-01,2023-12-31,980.0,1153.0,Global Inflation Adjustment
1407,704,2020-01-01,2021-12-31,0.0,234.0,2020 Launch Price
1408,704,2022-01-01,2023-12-31,234.0,275.0,Global Inflation Adjustment
1409,705,2020-01-01,2021-12-31,0.0,144.0,2020 Launch Price
1410,705,2022-01-01,2023-12-31,144.0,170.0,Global Inflation Adjustment
1411,706,2020-01-01,2021-12-31,0.0,727.0,2020 Launch Price
1412,706,2022-01-01,2023-12-31,727.0,855.0,Global Inflation Adjustment
1413,707,2020-01-01,2021-12-31,0.0,1018.0,2020 Launch Price
1414,707,2022-01-01,2023-12-31,1018.0,1198.0,Global Inflation Adjustment
1415,708,2020-01-01,2021-12-31,0.0,1793.0,2020 Launch Price
1416,708,2022-01-01,2023-12-31,1793.0,2109.0,Global Inflation Adjustment
1417,709,2020-01-01,2021-12-31,0.0,2065.0,2020 Launch Price
1418,709,2022-01-01,2023-12-31,2065.0,2429.0,Global Inflation Adjustment
1419,710,2020-01-01,2021-12-31,0.0,459.0,2020 Launch Price
1420,710,2022-01-01,2023-12-31,459.0,540.0,Global Inflation Adjustment
1421,711,2020-01-01,2021-12-31,0.0,2002.0,2020 Launch Price
1422,711,2022-01-01,2023-12-31,2002.0,2355.0,Global Inflation Adjustment
1423,712,2020-01-01,2021-12-31,0.0,347.0,2020 Launch Price
1424,712,2022-01-01,2023-12-31,347.0,408.0,Global Inflation Adjustment
1425,713,2020-01-01,2021-12-31,0.0,425.0,2020 Launch Price
1426,713,2022-01-01,2023-12-31,425.0,500.0,Global Inflation Adjustment
1427,714,2020-01-01,2021-12-31,0.0,2326.0,2020 Launch Price
1428,714,2022-01-01,2023-12-31,2326.0,2737.0,Global Inflation Adjustment
1429,715,2020-01-01,2021-12-31,0.0,1024.0,2020 Launch Price
1430,715,2022-01-01,2023-12-31,1024.0,1205.0,Global Inflation Adjustment
1431,716,2020-01-01,2021-12-31,0.0,310.0,2020 Launch Price
1432,716,2022-01-01,2023-12-31,310.0,365.0,Global Inflation Adjustment
1433,717,2020-01-01,2021-12-31,0.0,552.0,2020 Launch Price
1434,717,2022-01-01,2023-12-31,552.0,650.0,Global Inflation Adjustment
1435,718,2020-01-01,2021-12-31,0.0,189.0,2020 Launch Price
1436,718,2022-01-01,2023-12-31,189.0,222.0,Global Inflation Adjustment
1437,719,2020-01-01,2021-12-31,0.0,476.0,2020 Launch Price
1438,719,2022-01-01,2023-12-31,476.0,560.0,Global Inflation Adjustment
1439,720,2020-01-01,2021-12-31,0.0,523.0,2020 Launch Price
1440,720,2022-01-01,2023-12-31,523.0,615.0,Global Inflation Adjustment
1441,721,2020-01-01,2021-12-31,0.0,3337.0,2020 Launch Price
1442,721,2022-01-01,2023-12-31,3337.0,3926.0,Global Inflation Adjustment
1443,722,2020-01-01,2021-12-31,0.0,223.0,2020 Launch Price
1444,722,2022-01-01,2023-12-31,223.0,262.0,Global Inflation Adjustment
1445,723,2020-01-01,2021-12-31,0.0,291.0,2020 Launch Price
1446,723,2022-01-01,2023-12-31,291.0,342.0,Global Inflation Adjustment
1447,724,2020-01-01,2021-12-31,0.0,729.0,2020 Launch Price
1448,724,2022-01-01,2023-12-31,729.0,858.0,Global Inflation Adjustment
1449,725,2020-01-01,2021-12-31,0.0,879.0,2020 Launch Price
1450,725,2022-01-01,2023-12-31,879.0,1034.0,Global Inflation Adjustment
1451,726,2020-01-01,2021-12-31,0.0,351.0,2020 Launch Price
1452,726,2022-01-01,2023-12-31,351.0,413.0,Global Inflation Adjustment
1453,727,2020-01-01,2021-12-31,0.0,1019.0,2020 Launch Price
1454,727,2022-01-01,2023-12-31,1019.0,1199.0,Global Inflation Adjustment
1455,728,2020-01-01,2021-12-31,0.0,212.0,2020 Launch Price
1456,728,2022-01-01,2023-12-31,212.0,250.0,Global Inflation Adjustment
1457,729,2020-01-01,2021-12-31,0.0,376.0,2020 Launch Price
1458,729,2022-01-01,2023-12-31,376.0,442.0,Global Inflation Adjustment
1459,730,2020-01-01,2021-12-31,0.0,1693.0,2020 Launch Price
1460,730,2022-01-01,2023-12-31,1693.0,1992.0,Global Inflation Adjustment
1461,731,2020-01-01,2021-12-31,0.0,1102.0,2020 Launch Price
1462,731,2022-01-01,2023-12-31,1102.0,1296.0,Global Inflation Adjustment
1463,732,2020-01-01,2021-12-31,0.0,3436.0,2020 Launch Price
1464,732,2022-01-01,2023-12-31,3436.0,4042.0,Global Inflation Adjustment
1465,733,2020-01-01,2021-12-31,0.0,1004.0,2020 Launch Price
1466,733,2022-01-01,2023-12-31,1004.0,1181.0,Global Inflation Adjustment
1467,734,2020-01-01,2021-12-31,0.0,320.0,2020 Launch Price
1468,734,2022-01-01,2023-12-31,320.0,376.0,Global Inflation Adjustment
1469,735,2020-01-01,2021-12-31,0.0,1489.0,2020 Launch Price
1470,735,2022-01-01,2023-12-31,1489.0,1752.0,Global Inflation Adjustment
1471,736,2020-01-01,2021-12-31,0.0,1209.0,2020 Launch Price
1472,736,2022-01-01,2023-12-31,1209.0,1422.0,Global Inflation Adjustment
1473,737,2020-01-01,2021-12-31,0.0,496.0,2020 Launch Price
1474,737,2022-01-01,2023-12-31,496.0,584.0,Global Inflation Adjustment
1475,738,2020-01-01,2021-12-31,0.0,508.0,2020 Launch Price
1476,738,2022-01-01,2023-12-31,508.0,598.0,Global Inflation Adjustment
1477,739,2020-01-01,2021-12-31,0.0,1727.0,2020 Launch Price
1478,739,2022-01-01,2023-12-31,1727.0,2032.0,Global Inflation Adjustment
1479,740,2020-01-01,2021-12-31,0.0,1902.0,2020 Launch Price
1480,740,2022-01-01,2023-12-31,1902.0,2238.0,Global Inflation Adjustment
1481,741,2020-01-01,2021-12-31,0.0,1029.0,2020 Launch Price
1482,741,2022-01-01,2023-12-31,1029.0,1211.0,Global Inflation Adjustment
1483,742,2020-01-01,2021-12-31,0.0,1089.0,2020 Launch Price
1484,742,2022-01-01,2023-12-31,1089.0,1281.0,Global Inflation Adjustment
1485,743,2020-01-01,2021-12-31,0.0,1119.0,2020 Launch Price
1486,743,2022-01-01,2023-12-31,1119.0,1316.0,Global Inflation Adjustment
1487,744,2020-01-01,2021-12-31,0.0,824.0,2020 Launch Price
1488,744,2022-01-01,2023-12-31,824.0,970.0,Global Inflation Adjustment
1489,745,2020-01-01,2021-12-31,0.0,257.0,2020 Launch Price
1490,745,2022-01-01,2023-12-31,257.0,302.0,Global Inflation Adjustment
1491,746,2020-01-01,2021-12-31,0.0,1907.0,2020 Launch Price
1492,746,2022-01-01,2023-12-31,1907.0,2243.0,Global Inflation Adjustment
1493,747,2020-01-01,2021-12-31,0.0,445.0,2020 Launch Price
